zip,price,rent,ROI,median_income,annual_mortgage_interest_cost,cash_flow,ROI_after_interest,z_roi_ai,z_income,z_price,investment_score,state
46342,229183.3778034481,1316.388888888889,0.0689258829242589,75521,14896.919557224126,899.7471094425418,0.0039258829242589,-0.2242482363086033,0.1096825910589355,-0.1703275532334698,-0.045153830189927,Indiana
46077,654654.8027276284,1720.5842352092352,0.0315387754530857,177679,42552.56217729585,-21905.551354785024,-0.0334612245469142,-1.6488130029599346,4.060303162812555,4.043665130111578,-0.4150485786585166,Indiana
46235,211229.93571782843,1605.2692307692307,0.0911955528640768,58951,13729.945821658848,5533.284947571921,0.0261955528640768,0.624295267242176,-0.5311069983413804,-0.3481436629831253,0.2224442667152989,Indiana
46530,396110.56295993685,1754.4166666666667,0.0531493021611981,122129,25747.186592395898,-4694.186592395898,-0.0118506978388018,-0.8253849011499365,1.9120918356437229,1.4829678167815203,-0.1356584632381554,Indiana
46516,175685.1513362351,1006.6666666666666,0.0687593681544588,56492,11419.534836855282,660.4651631447177,0.0037593681544588,-0.2305929655542992,-0.62620063746844,-0.7001895408979667,-0.1631187658380882,Indiana
47711,179012.1752255617,892.6851851851852,0.0598407466348277,66320,11635.79138966151,-923.5691674392874,-0.0051592533651722,-0.5704201103464156,-0.2461354543286509,-0.6672377290825556,-0.2256031456552919,Indiana
46236,318905.2488,1778.3333333333333,0.0669164276232508,115664,20728.841172,611.1588279999996,0.0019164276232508,-0.3008147164564473,1.662079482265748,0.718303940603922,0.2045556983307162,Indiana
46201,145659.10404767815,1177.2378917378917,0.0969857311234771,49195,9467.84176309908,4659.012937755619,0.0319857311234771,0.8449190196234525,-0.9083878211651272,-0.9975762422641024,0.3494584119150087,Indiana
47362,160235.9052,857.0833333333334,0.0641866127767224,60258,10415.333838,-130.33383800000047,-0.0008133872232775,-0.4048291297898275,-0.4805631242709994,-0.8532033659577647,-0.1759428289846606,Indiana
46218,109077.34977750726,1080.2962962962963,0.1188473645720053,38063,7090.027735537972,5873.527820017583,0.0538473645720053,1.677915067157543,-1.3388808633621287,-1.359892571418046,0.7092717888537421,Indiana
46205,245601.2683489474,1263.8374514374514,0.0617506966442114,72417,15964.082442681582,-798.0330254321652,-0.0032493033557885,-0.4976450904674034,-0.0103542758993373,-0.0077199923449265,-0.2503848295345176,Indiana
46947,150458.57311168188,1049.5,0.0837041036581662,54791,9779.807252259325,2814.192747740677,0.0187041036581662,0.3388478145841473,-0.691981149934942,-0.9500409053768916,0.1518377433869694,Indiana
46176,217274.02932085472,1266.5,0.0699485347950015,65182,14122.811905855557,1075.1880941444433,0.0049485347950015,-0.1852820278440059,-0.2901438159905434,-0.2882812028304977,-0.1220279181530664,Indiana
46845,374851.5806849624,1635.888888888889,0.0523691713685607,112676,24365.352744522555,-4734.686077855888,-0.0126308286314392,-0.8551103042565544,1.546528529149988,1.2724126760266068,-0.2180791285886022,Indiana
46229,212059.4126005032,1589.3055555555557,0.0899354875729831,61388,13783.861819032709,5287.804847633961,0.0249354875729831,0.5762828710236059,-0.4368641359775561,-0.3399282827957997,0.225067851277696,Indiana
46825,246518.24525672305,1314.607142857143,0.0639923657490641,70544,16023.685941687,-248.40022740128552,-0.0010076342509358,-0.4122305440833,-0.0827863157874961,0.0013620135285619,-0.2312235694836112,Indiana
46545,201469.12115826097,1283.3333333333333,0.0764385128175685,56865,13095.492875286964,2304.5071247130363,0.0114385128175685,0.0620062662402287,-0.611776104164498,-0.4448176079956132,-0.0635661765301124,Indiana
46628,164038.16127432414,1268.138888888889,0.092769063908354,61759,10662.48048283107,4555.186183835598,0.027769063908354,0.6842509189422293,-0.4225169460157264,-0.8155447164250459,0.3784793189514059,Indiana
47933,217382.26034522871,923.8690476190476,0.0509996931388146,68130,14129.846922439869,-3043.418351011296,-0.0140003068611853,-0.907291672828504,-0.1761397297170292,-0.2872092513007229,-0.4490459050692161,Indiana
47715,228882.15550242984,1433.5,0.0751565798663469,60897,14877.34010765794,2324.659892342059,0.0101565798663468,0.0131606443389418,-0.455851926466123,-0.173310946472575,-0.0955130664758509,Indiana
