state,zip,price,rent,ROI,median_income,annual_mortgage_interest_cost,cash_flow,ROI_after_interest,z_roi_ai,z_income,z_price,investment_score
AL,36301,176054.03050782878,1069.8809523809523,7.292404150895325,50125.0,11443.511983008872,1395.059445562556,0.007924041508953244,-0.2883417074112166,-0.7862555908201851,-0.551647173633151,-0.2697180962250337
AL,35216,394024.2985086022,1369.7420634920636,4.171545974225221,74525.0,25611.579403059142,-9174.674641154379,-0.023284540257747788,-0.9141221359473074,0.15736561460564008,1.151707465671894,-0.6401928767263405
AL,35601,171700.13118493164,1020.959595959596,7.13541397258428,51429.0,11160.508527020556,1091.0066244945956,0.006354139725842808,-0.3198206710481557,-0.7358259985302148,-0.5856712388359226,-0.26352388731595777
AL,36535,297713.68884911394,1725.1300366300366,6.9535131285321325,66714.0,19351.389775192405,1350.1706643680336,0.00453513128532132,-0.3562946092081668,-0.1447091901312911,0.3990767271658308,-0.3013754070766369
AL,35244,463353.85854985326,1305.7928921568628,3.3817598400761857,113450.0,30118.000805740463,-14448.48609985811,-0.031182401599238144,-1.0724864952040882,1.6627121482613878,1.69349157604801,-0.37612791833322984
AL,35630,166877.9504790831,1137.190476190476,8.177404908862522,46304.0,10847.066781140402,2799.2189331453083,0.016774049088625217,-0.11088534053254313,-0.9340251246698604,-0.6233547447205198,-0.21097925872312573
AL,35603,272767.22025341936,1079.1944444444446,4.747760130891678,81490.0,17729.86931647226,-4779.535983138925,-0.017522398691083223,-0.7985822679126654,0.42672306115444636,0.20412957493953185,-0.31210013059790515
AL,35810,163418.2249911032,1435.4761904761906,10.540877118602952,51233.0,10622.184624421709,6603.529661292578,0.04040877118602951,0.36302746438145256,-0.7434059065737992,-0.6503911819131905,0.08857019660122462
AL,36303,179550.22307906637,1162.0,7.766072222511052,54147.0,11670.764500139314,2273.235499860686,0.012660722225110513,-0.19336391859166205,-0.6307127839258134,-0.5243257600718286,-0.1810306424592093
AL,36526,321067.27921611705,1585.6793206793209,5.9265310045324195,88750.0,20869.37314904761,-1841.2213008957588,-0.005734689954675807,-0.5622204402695311,0.7074890427688517,0.5815761426178648,-0.18517873582768302
AL,35209,501529.28208756255,1670.2179487179485,3.996300136492553,71439.0,32599.403335691568,-12556.787951076185,-0.025036998635074477,-0.9492616422072575,0.03802073591940661,1.9918179734361225,-0.8615881950150313
AL,35173,372443.0500017314,2072.5,6.677530967455128,117105.0,24208.79825011254,661.2017498874593,0.0017753096745512786,-0.4116333094150939,1.8040619640741498,0.9830582269324019,0.13879028912821753
AL,35811,279156.0284512952,1483.6898148148148,6.377894783986052,90812.0,18145.14184933419,-340.8640715564143,-0.0012210521601394876,-0.47171500767933977,0.7872327692273784,0.25405567808789026,-0.05049880868903442
AL,35749,307118.42876333947,1687.936507936508,6.595253230748474,103901.0,19962.697869617066,292.5402256210291,0.0009525323074847322,-0.4281312706874663,1.293423669137978,0.4725711881823973,0.07944722776118072
AL,36067,229410.8165929482,1840.65,9.62805517544152,65593.0,14911.703078541634,7176.096921458369,0.0312805517544152,0.17999251872487212,-0.18806162338056773,-0.1346842091421749,0.06051461417670073
